nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
7000.0,18000.0,35850.0,52,21435.0,1,12,1,0,0,0,0,1,1
250.0,250.0,61600.0,57,39312.0,1,16,0,0,0,0,0,0,1
8307.0,6807.0,25065.0,32,19035.0,4,12,1,1,0,0,0,0,1
100.0,975.0,86475.0,42,6639.0,1,12,0,0,0,0,0,1,1
40.0,-4960.0,1056.0,27,17004.0,3,13,0,0,0,0,0,0,0
166500.0,184500.0,299500.0,36,118401.0,4,16,0,1,0,0,0,1,1
600.0,20600.0,100600.0,61,68220.0,2,12,0,1,1,0,0,1,1
1500.0,1500.0,4900.0,33,16290.0,1,12,1,0,0,0,0,0,0
300.0,-2650.0,52350.0,38,29481.0,5,14,0,1,1,0,0,0,1
3899.0,10499.0,16499.0,35,15144.0,4,15,0,1,0,0,0,1,0
9645.0,9645.0,15070.0,33,22050.0,2,14,0,0,0,0,0,0,0
5021.0,5021.0,55021.0,54,9600.0,3,12,0,1,0,0,0,0,1
3100.0,1200.0,3700.0,30,22362.0,1,13,0,0,0,0,0,0,0
0.0,-9000.0,-9000.0,40,14241.0,5,14,0,0,0,0,0,0,0
1940.0,1940.0,25440.0,53,39192.0,2,10,0,1,1,0,0,1,1
300.0,-9700.0,62300.0,56,37869.0,3,11,0,1,1,0,0,0,1
260.0,-1840.0,201160.0,33,44388.0,5,12,0,1,0,0,0,0,1
44999.0,93521.0,148421.0,54,52770.0,5,14,0,1,0,0,0,1,1
1000.0,1000.0,16000.0,35,21450.0,5,12,0,1,0,0,0,0,1
0.0,-160.0,590.0,36,9270.0,4,12,0,0,0,0,0,0,0
800.0,-1200.0,3100.0,25,28830.0,1,13,0,0,0,0,0,0,0
0.0,0.0,500.0,61,3636.0,1,9,0,0,0,0,0,0,0
3799.0,2399.0,51905.0,50,22200.0,1,12,1,0,0,0,0,0,1
16250.0,65897.0,252897.0,56,39546.0,1,12,0,0,0,0,0,1,1
2410.0,-3690.0,22385.0,43,37146.0,2,18,1,0,0,0,0,0,1
5300.0,42800.0,86500.0,53,32559.0,3,12,0,1,1,0,0,1,1
1200.0,1200.0,1400.0,29,15372.0,1,12,0,0,0,0,0,0,0
11.0,-6569.0,26831.0,25,14484.0,4,11,0,1,0,0,0,0,1
300.0,300.0,9300.0,36,57624.0,1,12,0,0,0,0,0,0,1
17800.0,15600.0,27685.0,25,17793.0,1,18,0,0,0,0,0,0,0
6500.0,4000.0,92746.0,49,48168.0,1,12,1,0,0,0,0,0,1
2100.0,1600.0,53200.0,27,74970.0,5,12,0,1,0,0,0,0,1
5291.0,33926.0,69426.0,59,43605.0,3,12,0,1,0,0,0,1,1
0.0,0.0,0.0,45,2400.0,3,12,0,1,0,0,0,0,0
1800.0,21550.0,81550.0,61,28926.0,5,16,0,1,1,0,0,1,1
50.0,-250.0,37750.0,41,31800.0,1,12,1,0,0,0,0,0,0
3000.0,8550.0,18703.0,59,31350.0,1,12,0,0,0,0,0,1,0
10500.0,7500.0,70700.0,60,43320.0,4,12,0,1,1,0,0,0,1
1400.0,-6600.0,19750.0,32,52041.0,1,16,1,1,0,0,0,0,1
3850.0,-299750.0,-248950.0,42,53514.0,4,10,0,1,1,0,0,0,1
0.0,0.0,33650.0,42,16860.0,1,8,0,0,0,0,0,0,1
0.0,0.0,-500.0,28,6006.0,2,10,0,0,0,0,0,0,0
1400.0,-5100.0,-5100.0,31,33513.0,7,11,0,1,1,0,0,0,0
4249.0,4249.0,23674.0,26,35325.0,2,12,0,0,0,0,0,0,1
25.0,-2225.0,39025.0,60,22440.0,2,12,0,1,1,0,0,0,1
200.0,125.0,9125.0,43,13896.0,2,12,0,0,0,0,0,0,1
700.0,-4300.0,-4300.0,43,20583.0,4,16,1,0,0,0,0,0,0
32300.0,35900.0,36400.0,33,39351.0,1,18,0,0,0,0,0,1,0
400.0,400.0,400.0,58,12090.0,2,12,0,0,0,0,0,0,0
42800.0,46800.0,129550.0,58,24804.0,2,12,0,0,0,0,0,1,1
135.0,635.0,3985.0,25,21630.0,1,16,0,0,0,0,0,1,0
742.0,-8388.0,2212.0,28,28530.0,3,12,0,1,1,0,0,1,1
6800.0,4200.0,37866.0,41,48336.0,2,17,1,0,0,0,0,0,1
0.0,0.0,0.0,31,12588.0,6,12,0,1,1,0,0,0,0
1200.0,1200.0,1200.0,27,30162.0,5,8,0,1,0,0,0,0,0
7200.0,6200.0,7400.0,49,19809.0,3,12,1,0,0,0,0,0,0
800.0,-2200.0,1000.0,30,14787.0,3,16,0,0,0,0,0,0,0
500.0,500.0,500.0,49,20430.0,1,13,0,0,0,0,0,0,0
45.0,45.0,45.0,38,11082.0,4,17,0,0,0,0,0,0,0
26200.0,26200.0,95700.0,59,28284.0,2,12,0,1,0,0,0,0,1
2500.0,-8500.0,16500.0,31,30315.0,4,13,0,1,0,0,0,0,1
300.0,300.0,3650.0,42,35700.0,2,12,0,0,0,0,0,0,0
4500.0,1700.0,151760.0,45,45270.0,4,11,0,1,0,0,0,0,1
100.0,100.0,277500.0,48,23412.0,6,12,0,1,0,0,0,0,1
25.0,25.0,2191.0,34,12291.0,1,12,0,0,0,0,0,0,0
2000.0,-8000.0,-3600.0,47,39432.0,5,12,1,1,1,0,0,0,1
17248.0,-2752.0,157148.0,61,49992.0,2,12,0,1,0,0,0,0,1
0.0,-7100.0,1400.0,31,58122.0,2,16,1,1,1,0,0,0,0
0.0,0.0,16000.0,61,25092.0,4,12,0,0,0,0,0,0,1
37330.0,86030.0,115030.0,40,43203.0,4,12,0,1,1,0,0,1,1
0.0,0.0,3350.0,32,19200.0,1,14,0,0,0,0,0,0,0
17499.0,16699.0,19032.0,26,29700.0,1,16,1,1,0,0,0,0,0
9349.0,-14551.0,-5551.0,36,104343.0,3,18,1,1,1,0,0,0,0
1000.0,1000.0,126100.0,63,19764.0,6,12,1,0,0,0,0,0,1
130.0,-3570.0,430.0,49,3840.0,2,14,0,1,0,0,0,0,1
43500.0,57500.0,152500.0,35,81075.0,3,14,0,1,0,0,0,1,1
100.0,-300.0,5050.0,39,33078.0,1,16,0,0,0,0,0,0,0
2500.0,-16700.0,-11700.0,35,65010.0,4,14,0,1,1,0,0,0,0
1100.0,1100.0,72300.0,60,30639.0,3,13,1,1,0,0,0,0,1
3000.0,3000.0,50500.0,42,50937.0,5,14,0,1,1,0,0,0,1
26000.0,28000.0,202600.0,53,108258.0,3,16,0,1,1,0,0,1,1
9200.0,7700.0,72700.0,52,73110.0,2,16,1,1,1,0,0,1,1
295.0,-3605.0,8395.0,31,17127.0,2,12,0,1,0,0,0,0,1
77500.0,93501.0,329901.0,48,79053.0,2,12,0,1,0,0,0,1,1
0.0,-400.0,4600.0,38,17700.0,1,12,0,0,0,0,0,0,1
0.0,0.0,4000.0,33,12240.0,6,10,0,1,0,0,0,0,0
16549.0,16549.0,32602.0,26,11118.0,3,13,0,0,0,0,0,0,0
120000.0,120000.0,270000.0,40,124932.0,4,17,0,1,1,0,0,1,1
80200.0,82200.0,82200.0,25,28209.0,1,16,0,0,0,0,0,1,0
47500.0,48800.0,48800.0,26,86820.0,1,18,0,0,0,0,0,1,0
0.0,0.0,4742.0,49,9612.0,2,12,0,0,0,0,0,0,0
25.0,25.0,25.0,34,8400.0,3,13,0,1,0,0,0,0,0
100.0,-3300.0,53550.0,31,28146.0,5,12,0,1,0,0,0,0,1
0.0,-7000.0,-7000.0,38,8130.0,5,12,0,0,0,0,0,0,0
300.0,300.0,1300.0,30,22722.0,1,16,0,0,0,0,0,0,0
100.0,100.0,100.0,25,7044.0,4,5,0,1,0,0,0,0,0
4979.0,-15141.0,66859.0,49,69555.0,4,18,1,1,1,0,0,0,1
2458.0,2258.0,6158.0,32,13866.0,2,12,0,0,0,0,0,0,0
50.0,-150.0,2850.0,54,5400.0,2,12,0,0,0,0,0,0,1
1199.0,5649.0,38649.0,45,35580.0,3,12,0,1,1,0,0,1,1
499.0,-1.0,-1.0,35,21630.0,5,11,1,0,0,0,0,0,0
2450.0,900.0,8900.0,36,17820.0,4,12,0,1,0,0,0,0,1
22000.0,20000.0,26425.0,32,28980.0,1,16,0,0,0,0,0,0,0
9000.0,137000.0,216000.0,39,54900.0,3,18,0,1,0,0,0,1,1
31000.0,21000.0,48000.0,35,92277.0,4,12,0,1,1,0,0,0,1
335999.0,346749.0,786749.0,57,128550.0,2,16,0,1,0,0,0,1,1
5300.0,1800.0,76800.0,52,19050.0,4,12,0,1,1,0,0,0,1
1000.0,-3000.0,2000.0,34,46053.0,4,12,0,1,1,0,0,0,1
17000.0,17000.0,34765.0,35,19464.0,4,12,1,0,0,0,0,0,1
2048.0,28057.0,75057.0,39,36522.0,2,14,0,1,1,0,0,1,1
22500.0,16500.0,26500.0,31,25560.0,3,16,0,1,0,0,0,0,0
5500.0,5500.0,63500.0,39,29265.0,3,10,1,1,1,0,0,0,1
0.0,-1000.0,0.0,27,15300.0,1,12,0,0,0,0,0,0,0
1000.0,10000.0,10750.0,36,38100.0,1,16,0,0,0,0,0,1,0
31050.0,21050.0,48967.0,37,47109.0,3,13,0,1,1,0,0,0,1
0.0,0.0,45000.0,32,36000.0,5,18,0,1,0,0,0,0,0
15700.0,23700.0,111875.0,39,32100.0,1,16,1,0,0,0,0,1,1
149.0,-151.0,7591.0,40,49209.0,1,12,1,0,0,0,0,0,0
0.0,-3000.0,12000.0,41,20400.0,3,11,0,1,0,0,0,0,1
0.0,0.0,0.0,40,13896.0,7,8,0,1,0,0,0,0,0
0.0,-400.0,8061.0,30,8400.0,2,12,0,0,0,0,0,0,0
9999.0,9199.0,17199.0,49,101946.0,6,12,0,1,1,0,0,0,1
0.0,0.0,27000.0,39,13212.0,5,12,0,0,0,0,0,0,1
50.0,50.0,17050.0,36,13821.0,2,14,0,0,0,0,0,0,1
60200.0,79700.0,479700.0,57,43350.0,2,12,0,1,0,0,0,1,1
42499.0,41999.0,69999.0,38,51798.0,2,14,0,0,0,0,0,0,1
1000.0,1000.0,48000.0,29,19254.0,3,14,0,0,0,0,0,0,1
0.0,0.0,500.0,53,9990.0,1,12,0,0,0,0,0,0,0
46500.0,46500.0,91000.0,33,41712.0,4,12,0,1,0,0,0,0,1
1400.0,-3100.0,28621.0,28,21450.0,3,14,0,1,1,0,0,0,1
29433.0,34112.0,239112.0,57,67098.0,1,18,1,0,0,0,0,1,1
800.0,-200.0,-200.0,31,19056.0,5,12,1,1,0,0,0,0,0
1.0,-4199.0,-1799.0,27,44508.0,3,12,0,1,1,0,0,0,0
200.0,200.0,33844.0,38,8406.0,3,13,0,1,0,0,0,0,1
0.0,0.0,0.0,28,10506.0,5,4,0,1,0,0,0,0,0
2900.0,2700.0,6125.0,31,16527.0,1,12,0,0,0,0,0,0,0
999.0,-6501.0,103499.0,47,33780.0,5,13,0,1,1,0,0,0,1
111498.0,126098.0,318098.0,52,103164.0,6,18,1,1,1,0,0,1,1
899.0,-5901.0,41599.0,52,67746.0,3,18,1,1,1,0,0,0,1
1000.0,-409000.0,-279000.0,40,115584.0,2,14,0,1,1,0,0,0,1
2100.0,-4900.0,-4400.0,28,20460.0,1,12,0,0,0,0,0,0,0
1200.0,1200.0,76700.0,32,29700.0,3,12,0,0,0,0,0,0,1
2999.0,2999.0,62999.0,56,16092.0,4,8,0,1,0,0,0,0,1
150.0,-11950.0,-2284.0,43,25371.0,1,12,0,0,0,0,0,0,1
200.0,-2900.0,126279.0,51,35487.0,1,16,1,0,0,0,0,0,1
1030.0,-3970.0,9830.0,45,64791.0,4,14,1,1,1,0,0,0,0
1199.0,-1915.0,134085.0,60,25134.0,5,12,0,1,0,0,0,0,1
2000.0,0.0,267000.0,54,44616.0,3,11,0,1,1,0,0,0,1
1100.0,-12900.0,-10325.0,34,29250.0,1,18,0,0,0,0,0,0,1
0.0,0.0,4050.0,40,27840.0,2,12,0,0,0,0,0,0,0
0.0,0.0,16500.0,36,3246.0,3,4,0,0,0,0,0,0,1
9516.0,-1334.0,42666.0,31,36153.0,5,14,0,1,0,0,0,0,1
17000.0,76850.0,134850.0,50,38400.0,2,12,0,1,1,0,0,1,1
0.0,0.0,1500.0,27,14655.0,3,12,0,0,0,0,0,0,0
5.0,5.0,5.0,33,19200.0,1,13,1,0,0,0,0,0,0
13000.0,26000.0,128000.0,36,77010.0,4,16,0,1,1,0,0,1,1
31000.0,32000.0,32000.0,45,80550.0,3,13,1,1,1,0,0,1,0
10900.0,7900.0,73900.0,34,56787.0,3,16,0,1,1,0,0,0,1
7760.0,-30240.0,7560.0,25,85380.0,4,1,0,1,1,0,0,0,0
200.0,-300.0,-300.0,58,19986.0,3,11,0,1,0,0,0,0,1
3100.0,-3900.0,6433.0,26,57975.0,1,16,0,0,0,0,0,0,1
700.0,-800.0,19200.0,27,28965.0,5,12,0,1,1,0,0,0,1
56.0,-1214.0,-1214.0,33,9090.0,4,5,0,1,0,0,0,0,0
2600.0,2700.0,40700.0,40,58974.0,5,16,1,1,1,0,0,1,1
9899.0,10399.0,90299.0,40,29622.0,2,12,1,0,0,0,0,1,1
0.0,0.0,750.0,48,10200.0,1,13,0,0,0,0,0,0,0
100.0,-5400.0,11600.0,55,23166.0,3,12,1,1,1,0,0,0,1
4499.0,2499.0,34274.0,45,39207.0,3,15,1,0,0,0,0,0,1
0.0,-10500.0,66500.0,57,8190.0,2,12,0,1,0,0,0,0,1
4000.0,3600.0,123600.0,31,31800.0,4,16,0,1,0,0,0,0,1
300.0,300.0,300.0,27,32040.0,4,12,0,1,1,0,0,0,0
4000.0,3955.0,8180.0,31,23562.0,1,12,0,0,0,0,0,0,0
25.0,-1340.0,7660.0,37,26553.0,2,12,1,0,0,0,0,0,1
599.0,2499.0,53949.0,56,56940.0,1,18,1,0,0,0,0,1,1
2200.0,700.0,6700.0,27,28845.0,2,12,0,0,0,0,0,0,0
80.0,-6920.0,-6420.0,37,20403.0,1,6,0,0,0,0,0,0,0
70335.0,70335.0,130335.0,54,23832.0,3,13,1,1,0,0,0,0,1
1140.0,-959.0,-959.0,31,20418.0,4,12,0,1,0,0,0,0,0
5700.0,5020.0,19270.0,43,10980.0,3,12,0,0,0,0,0,0,1
1000.0,500.0,70750.0,45,20430.0,4,12,0,0,0,0,0,0,1
0.0,0.0,2053.0,46,28800.0,2,12,1,0,0,0,0,0,1
2199.0,1024.0,32024.0,26,42738.0,3,15,0,1,1,0,0,0,1
19.0,19.0,19.0,34,11091.0,4,10,0,0,0,0,0,0,0
80496.0,87996.0,288996.0,49,79023.0,4,18,1,1,1,0,0,1,1
11700.0,11400.0,40300.0,28,44376.0,4,15,1,1,1,0,0,0,1
9000.0,-11000.0,24400.0,49,76860.0,6,15,1,1,1,0,0,0,1
875.0,875.0,7375.0,34,15300.0,1,11,0,0,0,0,0,0,1
20.0,20.0,130020.0,58,19089.0,3,12,0,0,0,0,0,0,1
0.0,0.0,100000.0,26,8160.0,4,12,0,1,0,0,0,0,0
4900.0,60400.0,79400.0,43,103356.0,3,18,0,1,0,0,0,1,1
0.0,-1260.0,17740.0,33,14280.0,5,10,0,1,0,0,0,0,1
3754.0,5424.0,30424.0,46,38997.0,3,12,0,1,0,0,0,1,1
992.0,892.0,2442.0,26,22338.0,1,14,0,0,0,0,0,0,0
1200.0,-3800.0,3253.0,25,24630.0,1,15,0,0,0,0,0,0,0
1000.0,800.0,133800.0,35,51900.0,4,12,0,1,1,0,0,0,1
1699.0,41699.0,174374.0,61,17508.0,1,14,1,0,0,0,0,1,0
6550.0,9500.0,19500.0,55,30954.0,2,12,0,1,1,0,0,1,1
9600.0,9150.0,11725.0,43,18900.0,3,12,0,0,0,0,0,0,0
3621.0,12821.0,59821.0,42,56550.0,4,16,0,1,0,0,0,1,1
305.0,305.0,805.0,32,28122.0,4,12,0,0,0,0,0,0,1
150.0,-11650.0,84850.0,43,56589.0,4,12,0,1,1,0,0,1,1
0.0,0.0,0.0,28,13794.0,4,12,0,1,0,0,0,0,0
5000.0,59100.0,153100.0,57,74718.0,3,12,0,1,1,0,0,1,1
12507.0,11937.0,21937.0,47,23772.0,4,18,0,1,1,0,0,1,1
13498.0,31498.0,211498.0,59,55356.0,4,9,0,1,1,0,0,1,1
6699.0,13199.0,188199.0,53,34191.0,4,12,0,1,0,0,0,1,1
12849.0,12849.0,157849.0,36,51165.0,4,14,0,1,1,0,0,0,1
31499.0,30799.0,85799.0,53,35340.0,3,12,0,1,0,0,0,0,1
4913.0,18613.0,58412.0,34,56574.0,4,17,1,1,1,0,0,1,1
1304445.0,1324445.0,1424445.0,59,242124.0,2,12,0,1,0,0,0,1,1
3000.0,3000.0,3000.0,63,34764.0,2,10,0,1,1,0,0,0,0
8406.0,3738.0,34106.0,54,26520.0,1,12,1,0,0,0,0,0,1
1000.0,-2000.0,84000.0,39,62130.0,5,18,0,1,0,0,0,0,1
8900.0,8900.0,123900.0,36,43260.0,8,8,0,1,1,0,0,0,1
4449.0,4449.0,86449.0,33,30963.0,5,12,0,1,0,0,0,0,1
15000.0,7200.0,57000.0,46,35610.0,2,18,0,1,0,0,0,0,1
400.0,-17100.0,9250.0,35,26550.0,2,12,1,0,0,0,0,0,1
20800.0,42680.0,317230.0,46,26100.0,3,14,0,0,0,0,0,1,1
5500.0,6000.0,96000.0,43,83886.0,5,14,0,1,1,0,0,1,1
10049.0,25049.0,107214.0,37,32442.0,1,16,1,0,0,0,0,1,1
8768.0,5968.0,70368.0,42,55791.0,4,15,0,1,1,0,0,0,1
3500.0,6200.0,9225.0,26,8070.0,2,15,0,0,0,0,0,1,0
1049.0,31649.0,83149.0,40,36060.0,1,13,0,1,0,0,0,1,1
60.0,-1140.0,4080.0,33,44700.0,5,18,1,1,1,0,0,0,0
0.0,0.0,2725.0,37,9792.0,2,10,0,0,0,0,0,0,0
775.0,75.0,38575.0,43,18366.0,4,12,0,1,0,0,0,0,1
4500.0,4500.0,5833.0,28,21675.0,2,12,0,0,0,0,0,0,0
0.0,0.0,0.0,27,26400.0,4,14,0,1,1,0,0,0,1
0.0,0.0,0.0,27,2649.0,3,12,0,1,0,0,0,0,0
59.0,59.0,1742.0,34,9081.0,2,12,0,0,0,0,0,0,0
0.0,0.0,1000.0,31,34500.0,1,12,0,0,0,0,0,0,0
275.0,275.0,8375.0,26,28035.0,3,12,0,0,0,0,0,0,0
8894.0,8459.0,12459.0,27,41436.0,4,14,1,1,1,0,0,0,1
20249.0,19249.0,19624.0,35,47421.0,4,10,0,1,1,0,0,0,0
900.0,1322.0,4672.0,32,21600.0,2,12,1,0,0,0,0,1,0
4199.0,4199.0,46699.0,64,21102.0,2,12,1,1,0,0,0,0,1
150.0,-12918.0,10424.0,29,30249.0,3,12,0,1,1,0,0,0,1
4000.0,4000.0,20000.0,36,39594.0,1,12,1,0,0,0,0,0,0
2993.0,-5007.0,9493.0,31,14763.0,4,14,0,1,0,0,0,0,1
200.0,-8250.0,-8250.0,40,23370.0,5,12,0,1,1,0,0,0,0
2725.0,-2975.0,2775.0,35,26460.0,1,12,0,0,0,0,0,0,1
250.0,-5750.0,5250.0,57,35418.0,5,13,0,1,0,0,0,0,1
0.0,0.0,0.0,55,4590.0,4,10,0,0,0,0,0,0,0
0.0,-1000.0,0.0,36,20400.0,4,13,0,0,0,0,0,0,0
1924.0,-8676.0,53824.0,40,37062.0,6,18,1,1,1,0,0,0,1
0.0,0.0,1132.0,28,13260.0,2,12,0,0,0,0,0,0,0
1800.0,1800.0,23853.0,41,23469.0,3,14,0,0,0,0,0,0,1
45872.0,52615.0,65615.0,31,34818.0,4,17,0,1,0,0,0,1,1
0.0,-1200.0,56800.0,51,53226.0,8,13,1,1,1,0,0,0,1
4435.0,4245.0,34295.0,36,29160.0,3,17,1,0,0,0,0,0,1
139300.0,172600.0,391450.0,39,49200.0,1,18,0,0,0,0,0,1,1
16.0,-1984.0,55691.0,40,16800.0,2,10,0,0,0,0,0,0,1
2599.0,78599.0,158599.0,62,29694.0,2,12,0,1,0,0,0,1,1
15000.0,15000.0,310000.0,55,65124.0,2,13,1,1,1,0,0,0,1
30.0,-7670.0,-7670.0,27,55365.0,3,14,0,1,1,0,0,0,0
1000.0,1000.0,54100.0,31,31338.0,4,13,0,1,1,0,0,0,1
15000.0,25500.0,184250.0,57,49428.0,1,16,0,0,0,0,0,1,1
549.0,-2451.0,-310.0,55,9738.0,1,12,0,0,0,0,0,0,0
0.0,-400.0,100.0,49,10713.0,2,11,0,0,0,0,0,0,0
10048.0,17398.0,595898.0,46,12927.0,4,12,0,1,0,0,0,1,1
100.0,100.0,7100.0,40,16848.0,4,8,0,1,0,0,0,0,0
99.0,99.0,99.0,54,26202.0,1,12,0,0,0,0,0,0,0
3100.0,14700.0,31700.0,46,35709.0,2,17,0,1,0,0,0,1,1
2025.0,-725.0,-725.0,30,24510.0,2,12,0,1,1,0,0,0,0
100.0,-4900.0,37450.0,39,30780.0,4,12,0,0,0,0,0,0,1
11749.0,10749.0,93749.0,62,16524.0,4,8,0,0,0,0,0,0,1
0.0,0.0,0.0,30,11220.0,3,3,0,0,0,0,0,0,0
200.0,-50.0,27950.0,31,43476.0,4,9,0,1,1,0,0,0,1
1999.0,1999.0,2499.0,33,14520.0,1,12,0,0,0,0,0,0,0
1300.0,1300.0,1300.0,30,22800.0,5,10,0,1,0,0,0,0,1
10300.0,5800.0,105800.0,33,84621.0,4,18,0,1,1,0,0,0,1
1150.0,-1691.0,15309.0,26,23154.0,2,14,0,0,0,0,0,1,1
0.0,0.0,0.0,45,19677.0,4,10,0,1,0,0,0,0,0
100.0,-700.0,169100.0,32,24000.0,3,15,0,1,0,0,0,0,1
2100.0,-9900.0,79325.0,50,87708.0,2,12,1,1,1,0,0,0,1
0.0,-200.0,-200.0,49,8535.0,1,10,0,0,0,0,0,0,0
153.0,153.0,-347.0,37,20100.0,1,12,0,0,0,0,0,0,0
1200.0,1200.0,121200.0,41,33600.0,5,18,1,1,1,0,0,0,1
500.0,500.0,8500.0,29,24510.0,4,12,0,1,1,0,0,0,0
0.0,-80.0,-80.0,31,12036.0,6,6,0,1,0,0,0,0,1
75000.0,100000.0,187000.0,64,43002.0,2,14,0,1,0,0,0,1,1
12200.0,8700.0,61400.0,36,60702.0,4,12,1,1,1,0,0,0,1
800.0,750.0,750.0,31,18642.0,4,6,0,1,0,0,0,0,0
500.0,-2500.0,22950.0,32,12240.0,2,13,0,0,0,0,0,1,1
10650.0,9750.0,9750.0,59,21747.0,4,12,0,1,0,0,0,0,0
4199.0,3949.0,20949.0,47,25107.0,2,13,0,1,1,0,0,0,1
0.0,-366.0,34634.0,48,12165.0,5,6,1,1,1,0,0,0,1
85.0,-10946.0,-12001.0,64,33651.0,1,12,1,0,0,0,0,0,1
0.0,0.0,31700.0,50,18729.0,3,12,1,0,0,0,0,0,1
50040.0,76840.0,180540.0,61,52854.0,2,13,0,1,1,0,0,1,1
27196.0,27196.0,120946.0,57,49509.0,1,18,0,0,0,0,0,0,1
1460.0,64.0,42564.0,29,37245.0,4,13,0,1,1,0,0,0,1
1719.0,1569.0,2319.0,39,14382.0,3,15,0,0,0,0,0,0,0
430.0,-1320.0,30080.0,27,41808.0,2,14,1,1,1,0,0,0,1
7400.0,28300.0,101300.0,41,52182.0,4,16,0,1,0,0,0,1,1
122.0,-768.0,6832.0,33,27486.0,4,10,0,1,0,0,0,0,1
50.0,3338.0,15438.0,34,27876.0,5,14,0,1,0,0,0,1,1
0.0,0.0,51375.0,42,13440.0,4,13,0,0,0,0,0,0,1
0.0,0.0,0.0,30,15300.0,3,12,0,0,0,0,0,0,0
1000.0,1500.0,147500.0,38,108054.0,5,16,0,1,0,0,0,1,1
650.0,-2850.0,316.0,27,30015.0,1,16,0,0,0,0,0,0,0
100.0,-2900.0,-1900.0,30,31875.0,1,12,0,0,0,0,0,0,0
1000.0,1000.0,1585.0,32,27570.0,3,13,0,1,0,0,0,0,0
50.0,-12276.0,-2442.0,39,22956.0,4,12,0,1,1,0,0,0,1
0.0,0.0,0.0,57,10797.0,2,11,0,0,0,0,0,0,0
0.0,0.0,500.0,44,13005.0,1,12,0,0,0,0,0,0,0
1399.0,40199.0,158199.0,55,39975.0,2,12,0,1,1,0,0,1,1
0.0,-1800.0,4000.0,47,6435.0,7,6,0,1,1,0,0,0,1
1150.0,1950.0,26550.0,46,34608.0,3,18,0,1,1,0,0,1,1
40115.0,40900.0,90900.0,45,70755.0,2,17,0,1,1,0,0,1,1
0.0,0.0,8000.0,32,12960.0,3,12,0,1,0,0,0,0,1
7303.0,54303.0,102003.0,60,41118.0,1,15,0,0,0,0,0,1,1
525.0,-3175.0,21825.0,43,56133.0,4,14,0,1,1,0,0,0,1
0.0,-4000.0,18500.0,39,11205.0,5,14,0,0,0,0,0,0,1
0.0,0.0,0.0,48,7113.0,1,16,0,0,0,0,0,0,0
8083.0,14583.0,59783.0,60,15894.0,2,12,0,1,0,0,0,1,1
5.0,5.0,13805.0,35,12963.0,1,12,0,0,0,0,0,0,1
140.0,1609.0,2351.0,59,20430.0,1,6,1,0,0,0,0,1,0
16500.0,21300.0,170975.0,45,33822.0,3,14,0,0,0,0,0,1,1
48877.0,61366.0,123866.0,44,61581.0,4,15,0,1,1,0,0,1,1
23749.0,21149.0,182701.0,40,39201.0,1,12,0,0,0,0,0,1,1
268.0,-1062.0,41938.0,29,59652.0,3,16,0,1,1,0,0,1,1
0.0,-1300.0,-1300.0,47,8400.0,3,12,0,0,0,0,0,0,0
250.0,-8750.0,-4825.0,34,28032.0,1,12,0,0,0,0,0,0,0
2449.0,1149.0,7649.0,34,29850.0,2,16,0,1,0,0,0,0,0
100.0,600.0,13600.0,43,14511.0,5,12,0,0,0,0,0,1,1
0.0,-400.0,53600.0,48,27156.0,2,12,0,0,0,0,0,0,1
31950.0,32648.0,103648.0,41,82524.0,2,12,0,1,0,0,0,1,1
0.0,0.0,128750.0,62,9690.0,1,8,0,0,0,0,0,0,1
20000.0,18450.0,144450.0,53,22614.0,1,16,0,0,0,0,0,0,1
0.0,0.0,0.0,39,15504.0,5,12,1,0,0,0,0,0,0
3600.0,2750.0,13750.0,29,33630.0,4,1,1,1,1,0,0,0,1
50.0,50.0,-650.0,28,10200.0,1,12,0,0,0,0,0,0,0
500.0,2500.0,72500.0,40,24681.0,4,16,0,1,1,0,0,1,1
0.0,0.0,2350.0,26,9801.0,3,12,0,0,0,0,0,0,0
3400.0,3000.0,265000.0,26,39660.0,2,18,0,1,1,0,0,0,1
0.0,-200.0,27116.0,28,17859.0,3,13,0,0,0,0,0,0,1
1400.0,-3400.0,12700.0,32,21585.0,2,12,0,1,1,0,0,0,1
0.0,-800.0,-800.0,52,40224.0,3,10,1,1,1,0,0,0,0
1140.0,1140.0,7140.0,36,34488.0,5,11,0,1,1,0,0,0,1
2000.0,3500.0,63600.0,55,33681.0,5,12,1,1,1,0,0,1,1
0.0,0.0,1000.0,29,12000.0,1,18,0,0,0,0,0,0,0
898000.0,931000.0,967800.0,63,42876.0,1,17,0,0,0,0,0,1,1
1000.0,5000.0,29150.0,36,17379.0,3,10,0,0,0,0,0,1,1
39999.0,39574.0,134974.0,60,30780.0,5,13,0,1,1,0,0,1,1
225.0,225.0,225.0,41,39630.0,3,13,0,1,1,0,0,0,0
0.0,0.0,0.0,25,5820.0,4,12,0,1,0,0,0,0,0
99.0,-331.0,109669.0,27,16056.0,4,11,0,1,0,0,0,0,1
1323.0,-5177.0,-1511.0,45,26700.0,2,12,1,0,0,0,0,0,0
500.0,-4000.0,-400.0,28,48120.0,3,14,0,1,1,0,0,0,0
5000.0,4500.0,177700.0,59,22119.0,1,14,0,0,0,0,0,1,1
2430.0,2180.0,11155.0,35,22350.0,1,16,1,0,0,0,0,0,0
3504.0,5004.0,36004.0,51,137160.0,3,16,1,1,1,0,0,1,1
