ind_id,survey_round,district_id,region_id,treated,treatment,event_phase,sex,age,age_sq,nonag_employment,decision_power,savings_account,dv_accept,dv_goingout,dv_kids,dv_arguing,dv_sex,dv_food,hh_size,age_head,survey_weight
IND_000265,2000,ET_D135,11,0,0,,1,40,1600,0,,0,1,0,,0,,0,5,70,0.9019
IND_000266,2011,ET_D083,4,0,0,,1,17,289,0,1,0,1,1,0,0,0,0,5,47,1.2349
IND_000267,2011,ET_D015,1,1,0,-2,1,34,1156,0,,,1,0,1,1,1,1,6,52,1.1437
IND_000268,2011,ET_D116,7,0,0,,1,18,324,0,,0,1,0,0,0,0,1,6,62,1.0081
IND_000269,2005,ET_D084,4,0,0,,1,45,2025,0,,0,,0,0,1,0,,4,37,1.0542
IND_000270,2019,ET_D041,1,0,0,,1,22,484,,,0,1,,0,0,1,0,6,59,1.2269
IND_000271,2005,ET_D007,1,1,0,-2,0,31,961,1,,,,,,,,,4,78,0.9205
IND_000272,2011,ET_D082,3,0,0,,1,28,784,,,0,0,0,,0,0,1,7,21,2.4192
IND_000273,2016,ET_D015,1,1,0,-1,1,40,1600,0,,0,0,0,1,0,1,1,7,31,0.6629
IND_000274,2011,ET_D138,12,0,0,,1,30,900,0,,0,1,1,0,0,0,0,5,38,1.0219
IND_000275,2005,ET_D079,3,0,0,,1,40,1600,0,,0,1,1,1,0,1,0,3,54,0.7752
IND_000276,2005,ET_D117,7,0,0,,0,20,400,0,,,,,,,,,7,42,0.5205
IND_000277,2011,ET_D100,5,0,0,,1,43,1849,1,,0,1,1,1,0,0,0,7,71,1.0375
IND_000278,2011,ET_D132,11,0,0,,1,23,529,0,1,,0,1,1,0,0,0,2,44,1.3409
IND_000279,2016,ET_D111,6,0,0,,1,53,2809,0,1,1,1,0,0,0,1,0,6,47,1.0386
IND_000280,2005,ET_D056,2,0,0,,1,36,1296,,,0,0,,1,0,0,0,7,34,0.6643
IND_000281,2005,ET_D086,4,0,0,,0,22,484,1,,,,,,,,,7,53,1.0028
IND_000282,2016,ET_D022,1,0,0,,1,40,1600,1,1,0,1,,0,0,,0,8,34,0.8479
IND_000283,2019,ET_D008,1,1,1,1,1,35,1225,0,,0,0,1,0,,0,0,4,67,0.6656
IND_000284,2016,ET_D108,6,0,0,,1,32,1024,1,1,0,1,1,0,1,1,1,1,24,0.7263
IND_000285,2011,ET_D030,1,0,0,,1,20,400,0,1,0,1,1,0,0,0,1,4,41,0.9986
IND_000286,2016,ET_D028,1,0,0,,0,22,484,0,,,,,,,,,4,22,0.9559
IND_000287,2000,ET_D053,2,0,0,,1,15,225,,,0,1,0,1,1,1,1,4,38,1.5005
IND_000288,2019,ET_D135,11,0,0,,0,40,1600,1,,,,,,,,,8,40,1.174
IND_000289,2016,ET_D060,2,0,0,,1,43,1849,1,,0,1,1,0,1,1,0,7,46,1.2822
IND_000290,2016,ET_D006,5,1,1,0,0,19,361,1,,,,,,,,,1,28,0.7552
IND_000291,2000,ET_D108,6,0,0,,1,41,1681,1,1,0,1,1,,0,,0,7,35,1.9199
IND_000292,2016,ET_D097,5,0,0,,1,40,1600,0,0,0,0,0,1,1,0,0,5,26,0.9577
IND_000293,2016,ET_D014,6,1,0,-1,1,32,1024,0,,0,1,1,1,1,1,1,5,49,0.5992
IND_000294,2016,ET_D105,6,0,0,,0,20,400,1,,,,,,,,,5,41,0.965
IND_000295,2019,ET_D036,1,0,0,,0,39,1521,0,,,,,,,,,4,42,0.7218
IND_000296,2011,ET_D082,3,0,0,,1,24,576,1,0,0,,,1,1,0,0,6,35,1.1655
IND_000297,2019,ET_D035,1,0,0,,0,30,900,0,,,,,,,,,7,65,1.0702
IND_000298,2011,ET_D103,5,0,0,,0,22,484,1,,,,,,,,,8,44,0.8876
IND_000299,2011,ET_D071,3,0,0,,0,40,1600,1,,,,,,,,,3,46,1.0795
IND_000300,2016,ET_D053,2,0,0,,1,42,1764,0,1,0,1,0,0,,1,1,3,52,1.365
IND_000301,2019,ET_D114,7,0,0,,1,35,1225,0,1,0,1,,1,0,1,0,4,45,0.5603
IND_000302,2016,ET_D067,2,0,0,,0,19,361,1,,,,,,,,,8,44,0.6486
IND_000303,2011,ET_D107,6,0,0,,1,33,1089,0,1,0,0,1,0,0,0,1,5,42,0.4825
IND_000304,2019,ET_D037,1,0,0,,0,21,441,1,,,,,,,,,6,40,0.8091
IND_000305,2000,ET_D125,9,0,0,,1,22,484,0,1,0,1,1,1,0,0,1,6,40,1.0075
IND_000306,2016,ET_D029,1,0,0,,0,29,841,0,,,,,,,,,4,51,1.2619
IND_000307,2019,ET_D088,4,0,0,,1,23,529,0,1,0,0,0,1,1,0,1,1,55,0.724
IND_000308,2016,ET_D015,1,1,0,-1,0,28,784,0,,,,,,,,,3,20,1.4055
IND_000309,2000,ET_D028,1,0,0,,1,15,225,0,,0,1,0,0,1,0,0,4,42,1.3674
IND_000310,2016,ET_D092,4,0,0,,1,38,1444,1,,0,1,1,1,1,1,1,5,37,0.8876
IND_000311,2011,ET_D001,1,1,1,0,0,35,1225,0,,,,,,,,,3,49,1.1944
IND_000312,2019,ET_D040,1,0,0,,0,20,400,0,,,,,,,,,7,55,0.7416
IND_000313,2011,ET_D068,2,0,0,,0,15,225,1,,,,,,,,,4,31,0.5694
IND_000314,2005,ET_D094,4,0,0,,1,33,1089,1,,0,1,0,1,0,0,1,7,34,0.7132
IND_000315,2016,ET_D029,1,0,0,,1,42,1764,0,,0,1,0,0,1,1,1,5,37,0.5564
IND_000316,2019,ET_D055,2,0,0,,0,27,729,1,,,,,,,,,1,38,0.7944
IND_000317,2011,ET_D028,1,0,0,,1,33,1089,0,1,0,1,0,,0,0,1,3,32,0.7871
IND_000318,2019,ET_D017,7,1,1,0,1,23,529,1,,0,1,0,1,0,0,0,1,59,1.6068
IND_000319,2019,ET_D016,2,1,1,0,1,30,900,1,1,0,1,0,1,0,1,1,4,40,0.7447
IND_000320,2016,ET_D113,7,0,0,,1,20,400,0,,0,1,1,1,0,1,0,6,63,0.7986
IND_000321,2019,ET_D040,1,0,0,,0,37,1369,1,,,,,,,,,3,43,1.471
IND_000322,2011,ET_D071,3,0,0,,1,21,441,0,,0,1,0,0,0,1,,5,34,1.3776
IND_000323,2019,ET_D010,3,1,1,1,0,31,961,0,,,,,,,,,6,38,1.2086
IND_000324,2016,ET_D001,1,1,1,1,1,33,1089,0,1,0,1,1,1,1,1,1,4,28,1.8907
IND_000325,2011,ET_D115,7,0,0,,0,28,784,1,,,,,,,,,6,42,1.0802
IND_000326,2005,ET_D089,4,0,0,,1,27,729,1,,0,1,0,1,0,1,,1,40,1.1842
IND_000327,2005,ET_D006,5,1,0,-2,1,31,961,0,,0,0,0,0,1,0,1,4,49,0.7418
IND_000328,2000,ET_D101,5,0,0,,1,46,2116,1,,0,1,0,0,0,0,0,4,41,1.0715
IND_000329,2016,ET_D095,4,0,0,,0,35,1225,0,,,,,,,,,4,52,0.7059
IND_000330,2019,ET_D132,11,0,0,,0,15,225,0,,,,,,,,,5,31,0.8292
IND_000331,2005,ET_D119,7,0,0,,1,30,900,1,,,1,1,0,0,,1,2,32,1.1637
IND_000332,2019,ET_D075,3,0,0,,1,22,484,0,,0,,1,1,0,1,1,3,33,0.9029
IND_000333,2019,ET_D127,9,0,0,,0,33,1089,0,,,,,,,,,7,50,0.8133
IND_000334,2019,ET_D074,3,0,0,,1,42,1764,0,1,0,1,1,0,1,0,0,5,43,0.4964
IND_000335,2011,ET_D097,5,0,0,,0,49,2401,1,,,,,,,,,5,60,1.5398
IND_000336,2016,ET_D019,1,0,0,,0,34,1156,0,,,,,,,,,7,50,0.5689
IND_000337,2016,ET_D020,1,0,0,,1,28,784,0,1,0,0,0,0,0,1,1,2,73,1.1087
IND_000338,2000,ET_D002,4,1,0,-3,1,29,841,0,,0,1,,1,0,1,1,2,49,0.6621
IND_000339,2016,ET_D071,3,0,0,,1,34,1156,1,1,0,0,1,,0,0,1,4,37,1.5618
IND_000340,2016,ET_D126,9,0,0,,0,32,1024,0,,,,,,,,,4,60,0.5717
IND_000341,2019,ET_D001,1,1,1,2,1,38,1444,0,1,0,0,,0,0,0,1,5,59,0.9492
IND_000342,2005,ET_D054,2,0,0,,1,34,1156,0,,0,1,0,1,0,,0,2,27,1.7597
IND_000343,2019,ET_D098,5,0,0,,1,26,676,,1,0,1,1,1,0,0,1,4,28,1.2164
IND_000344,2011,ET_D030,1,0,0,,1,25,625,0,,0,0,0,1,0,1,0,5,49,0.6852
IND_000345,2000,ET_D092,4,0,0,,0,36,1296,1,,,,,,,,,3,41,1.0212
IND_000346,2011,ET_D066,2,0,0,,1,32,1024,0,,0,1,0,1,1,0,0,4,22,1.3264
IND_000347,2005,ET_D080,3,0,0,,1,29,841,,1,,1,1,0,0,1,0,4,33,0.677
IND_000348,2019,ET_D063,2,0,0,,1,41,1681,0,1,0,0,,1,0,0,1,10,43,1.5156
IND_000349,2000,ET_D007,1,1,0,-3,0,34,1156,0,,,,,,,,,6,29,0.7785
IND_000350,2011,ET_D137,12,0,0,,0,25,625,0,,,,,,,,,4,34,0.7121
IND_000351,2019,ET_D129,10,0,0,,0,33,1089,1,,,,,,,,,8,59,0.8372
IND_000352,2019,ET_D006,5,1,1,1,0,31,961,0,,,,,,,,,4,44,1.0505
IND_000353,2011,ET_D059,2,0,0,,0,33,1089,0,,,,,,,,,6,38,1.2304
IND_000354,2011,ET_D025,1,0,0,,1,42,1764,0,,0,1,0,,1,0,0,6,50,0.842
IND_000355,2019,ET_D122,8,0,0,,1,35,1225,0,,0,1,0,0,1,0,0,4,39,0.6396
IND_000356,2005,ET_D024,1,0,0,,1,50,2500,0,,0,1,0,0,0,0,0,6,48,0.239
IND_000357,2011,ET_D130,10,0,0,,1,34,1156,0,,0,1,1,1,1,0,1,4,42,1.0356
IND_000358,2019,ET_D063,2,0,0,,1,15,225,0,,0,1,0,0,0,,1,5,41,0.9699
IND_000359,2011,ET_D040,1,0,0,,0,32,1024,1,,,,,,,,,5,30,1.2099
IND_000360,2016,ET_D056,2,0,0,,1,21,441,1,1,0,1,1,1,1,1,,6,48,0.86
IND_000361,2000,ET_D097,5,0,0,,1,16,256,0,1,0,0,1,1,1,1,1,4,32,1.506
IND_000362,2019,ET_D032,1,0,0,,1,32,1024,0,,0,1,,1,1,0,0,7,47,1.0844
IND_000363,2016,ET_D077,3,0,0,,1,36,1296,1,1,0,1,1,1,1,1,0,7,33,0.7742
IND_000364,2005,ET_D072,3,0,0,,1,29,841,0,,0,1,0,1,1,1,1,5,43,0.6088
IND_000365,2005,ET_D006,5,1,0,-2,0,15,225,0,,,,,,,,,1,31,1.3133
IND_000366,2019,ET_D137,12,0,0,,1,16,256,0,,0,0,1,1,1,1,1,6,41,1.3244
IND_000367,2005,ET_D050,2,0,0,,1,20,400,0,,0,0,0,1,0,0,1,2,57,0.4595
IND_000368,2005,ET_D134,11,0,0,,0,45,2025,0,,,,,,,,,7,50,1.6094
IND_000369,2016,ET_D099,5,0,0,,0,40,1600,0,,,,,,,,,3,48,0.9139
IND_000370,2019,ET_D102,5,0,0,,1,25,625,0,,0,1,1,1,0,0,1,6,49,0.8077
IND_000371,2016,ET_D127,9,0,0,,0,31,961,0,,,,,,,,,6,32,0.9316
IND_000372,2011,ET_D096,5,0,0,,1,39,1521,0,,0,0,0,0,1,0,1,5,18,1.4154
IND_000373,2019,ET_D083,4,0,0,,0,20,400,0,,,,,,,,,7,64,0.925
IND_000374,2016,ET_D138,12,0,0,,1,22,484,0,,0,1,0,0,1,0,1,7,52,0.9899
IND_000375,2016,ET_D106,6,0,0,,0,32,1024,1,,,,,,,,,4,32,0.8515
IND_000376,2019,ET_D036,1,0,0,,1,25,625,0,1,0,0,0,1,1,0,1,3,45,2.1135
IND_000377,2000,ET_D027,1,0,0,,0,23,529,1,,,,,,,,,1,43,1.0737
IND_000378,2011,ET_D057,2,0,0,,1,29,841,0,,0,1,1,0,0,1,0,7,43,1.4232
IND_000379,2011,ET_D036,1,0,0,,1,31,961,0,1,0,0,0,0,0,1,1,1,34,0.9405
IND_000380,2016,ET_D095,4,0,0,,1,36,1296,0,1,0,1,0,0,0,,1,4,59,0.8755
IND_000381,2011,ET_D081,3,0,0,,1,25,625,0,,0,1,0,0,1,1,0,5,21,0.9155
IND_000382,2000,ET_D083,4,0,0,,1,17,289,0,1,0,1,1,1,0,0,1,5,37,0.8043
IND_000383,2019,ET_D010,3,1,1,1,1,31,961,0,,0,0,0,0,0,0,0,2,35,0.5004
IND_000384,2011,ET_D125,9,0,0,,0,32,1024,0,,,,,,,,,4,52,1.455
IND_000385,2000,ET_D113,7,0,0,,1,34,1156,0,1,0,0,1,,0,0,1,6,58,0.8683
IND_000386,2019,ET_D052,2,0,0,,1,32,1024,0,1,0,1,0,1,0,0,1,1,31,1.6408
IND_000387,2016,ET_D103,5,0,0,,1,34,1156,1,1,0,0,1,1,0,,1,5,51,1.6677
IND_000388,2019,ET_D107,6,0,0,,1,27,729,1,1,0,0,1,0,1,0,1,4,62,1.054
IND_000389,2016,ET_D115,7,0,0,,1,40,1600,0,0,0,1,1,,1,0,0,4,46,0.6491
IND_000390,2000,ET_D089,4,0,0,,1,24,576,1,,1,0,0,1,0,0,1,6,53,0.5713
IND_000391,2016,ET_D021,1,0,0,,1,36,1296,,,0,0,0,1,0,0,1,1,48,0.9942
IND_000392,2011,ET_D117,7,0,0,,1,45,2025,0,,0,1,,0,0,0,0,6,35,0.5461
IND_000393,2011,ET_D098,5,0,0,,1,29,841,0,,0,1,1,1,1,1,1,3,77,1.9305
IND_000394,2016,ET_D080,3,0,0,,1,24,576,1,1,0,1,0,0,1,0,0,4,55,0.8253
IND_000395,2000,ET_D012,1,1,0,-4,1,37,1369,1,1,0,1,,1,0,0,0,7,53,1.9996
IND_000396,2000,ET_D014,6,1,0,-4,1,18,324,0,1,0,1,1,0,1,0,0,6,46,1.4731
IND_000397,2000,ET_D003,2,1,0,-3,0,35,1225,1,,,,,,,,,6,54,0.673
IND_000398,2019,ET_D029,1,0,0,,1,33,1089,1,,0,1,0,0,1,,1,1,49,0.9564
IND_000399,2011,ET_D074,3,0,0,,1,41,1681,0,,0,1,1,0,1,0,0,6,48,1.1891
IND_000400,2016,ET_D138,12,0,0,,0,48,2304,0,,,,,,,,,7,45,0.8209
IND_000401,2019,ET_D044,2,0,0,,1,25,625,1,,0,1,0,0,0,0,,6,33,0.9206
IND_000402,2011,ET_D101,5,0,0,,1,43,1849,,,0,1,0,1,0,0,1,6,18,1.0638
IND_000403,2005,ET_D063,2,0,0,,1,33,1089,0,,0,0,0,0,0,1,0,6,47,1.6586
IND_000404,2019,ET_D083,4,0,0,,1,25,625,0,1,0,1,0,0,1,0,1,3,47,0.6761
IND_000405,2011,ET_D131,10,0,0,,1,25,625,,1,0,,1,1,0,0,1,6,25,0.9121
IND_000406,2011,ET_D084,4,0,0,,0,37,1369,1,,,,,,,,,3,58,0.8146
IND_000407,2005,ET_D036,1,0,0,,1,22,484,1,1,,0,1,0,0,0,0,7,52,1.0844
IND_000408,2005,ET_D081,3,0,0,,1,33,1089,0,,0,0,0,1,1,0,0,5,43,0.7397
IND_000409,2016,ET_D046,2,0,0,,1,32,1024,0,1,0,0,0,0,1,,1,4,38,1.2149
IND_000410,2011,ET_D044,2,0,0,,1,44,1936,0,,,0,,1,0,0,1,5,53,0.9371
IND_000411,2000,ET_D062,2,0,0,,0,30,900,1,,,,,,,,,4,19,0.685
IND_000412,2019,ET_D103,5,0,0,,1,39,1521,0,1,0,0,1,0,0,0,0,5,45,0.9006
IND_000413,2019,ET_D063,2,0,0,,0,33,1089,0,,,,,,,,,8,47,1.6604
IND_000414,2016,ET_D007,1,1,1,0,1,25,625,1,1,0,1,0,1,0,1,1,5,45,1.1202
IND_000415,2005,ET_D092,4,0,0,,1,52,2704,1,1,0,1,0,1,1,1,0,7,49,1.0114
IND_000416,2011,ET_D060,2,0,0,,1,22,484,1,,0,1,1,0,0,1,0,6,83,1.3668
IND_000417,2000,ET_D007,1,1,0,-3,0,23,529,0,,,,,,,,,7,44,1.2402
IND_000418,2011,ET_D083,4,0,0,,1,22,484,0,0,0,1,0,0,,0,,6,39,0.4769
IND_000419,2016,ET_D032,1,0,0,,0,43,1849,1,,,,,,,,,4,50,1.4744
IND_000420,2019,ET_D119,7,0,0,,1,34,1156,0,,0,1,1,1,1,0,0,5,65,1.0476
IND_000421,2005,ET_D027,1,0,0,,1,33,1089,0,,0,1,0,1,1,1,0,8,57,0.5611
IND_000422,2005,ET_D115,7,0,0,,1,47,2209,0,1,0,1,0,0,0,0,0,7,48,0.8421
IND_000423,2011,ET_D088,4,0,0,,1,29,841,0,1,0,1,0,1,1,0,0,5,61,1.6948
IND_000424,2016,ET_D112,7,0,0,,1,21,441,1,,0,1,0,1,0,1,0,3,41,1.0245
IND_000425,2016,ET_D025,1,0,0,,1,32,1024,0,,0,0,1,1,0,0,1,5,42,1.6319
IND_000426,2011,ET_D021,1,0,0,,1,25,625,0,,,0,0,,,0,0,5,46,1.1069
IND_000427,2000,ET_D006,5,1,0,-3,0,29,841,0,,,,,,,,,8,50,0.6628
IND_000428,2016,ET_D118,7,0,0,,0,18,324,1,,,,,,,,,4,49,0.9635
IND_000429,2019,ET_D073,3,0,0,,0,36,1296,1,,,,,,,,,3,27,1.3582
IND_000430,2011,ET_D028,1,0,0,,1,42,1764,0,,0,0,1,1,1,0,0,6,69,0.8141
IND_000431,2000,ET_D055,2,0,0,,1,29,841,0,,0,1,,1,1,1,0,6,52,1.3942
IND_000432,2005,ET_D094,4,0,0,,1,19,361,1,1,0,1,0,,0,0,1,3,49,1.2025
IND_000433,2005,ET_D080,3,0,0,,1,17,289,0,1,0,0,1,0,0,1,0,6,57,0.9239
IND_000434,2016,ET_D095,4,0,0,,1,30,900,0,,1,1,1,1,0,1,,6,45,1.6804
IND_000435,2016,ET_D059,2,0,0,,1,38,1444,,0,0,1,1,1,0,1,0,8,26,0.8017
IND_000436,2000,ET_D085,4,0,0,,1,25,625,,1,0,1,0,1,,0,1,6,39,1.3647
IND_000437,2016,ET_D043,1,0,0,,1,28,784,0,0,0,0,1,0,1,0,1,8,33,0.8658
IND_000438,2016,ET_D127,9,0,0,,1,37,1369,0,,0,0,1,1,0,1,1,4,21,0.9058
IND_000439,2016,ET_D136,12,0,0,,1,25,625,0,,0,1,1,0,0,1,0,6,29,1.6238
IND_000440,2011,ET_D101,5,0,0,,1,25,625,0,1,0,1,1,1,1,1,1,8,27,0.6292
IND_000441,2019,ET_D098,5,0,0,,1,19,361,0,,0,,0,0,1,,0,4,27,0.908
IND_000442,2005,ET_D134,11,0,0,,1,25,625,1,1,0,1,0,1,0,0,0,5,28,1.5356
IND_000443,2019,ET_D111,6,0,0,,1,27,729,0,,0,1,0,1,1,0,1,5,44,1.1373
IND_000444,2005,ET_D084,4,0,0,,1,27,729,0,1,0,1,0,0,0,0,0,3,41,1.3193
IND_000445,2019,ET_D031,1,0,0,,1,15,225,0,1,0,0,0,0,1,0,0,6,44,1.4183
IND_000446,2019,ET_D014,6,1,1,0,1,15,225,1,1,1,1,0,0,0,0,0,5,37,0.5989
IND_000447,2016,ET_D023,1,0,0,,1,35,1225,0,,0,1,0,0,1,,0,5,27,0.5518
IND_000448,2011,ET_D090,4,0,0,,1,35,1225,0,0,0,1,,0,1,1,1,7,51,1.5514
IND_000449,2011,ET_D066,2,0,0,,1,27,729,0,,0,0,0,,1,0,0,4,40,0.7676
IND_000450,2016,ET_D129,10,0,0,,0,44,1936,1,,,,,,,,,1,22,0.9288
IND_000451,2016,ET_D012,1,1,0,-1,1,44,1936,,1,0,1,1,1,1,1,,2,48,0.9396
IND_000452,2019,ET_D050,2,0,0,,0,32,1024,0,,,,,,,,,7,38,0.6766
IND_000453,2019,ET_D008,1,1,1,1,1,36,1296,1,1,0,0,0,0,0,0,,4,53,0.4784
IND_000454,2016,ET_D108,6,0,0,,1,33,1089,1,1,1,1,0,1,0,1,1,3,44,0.7253
IND_000455,2000,ET_D043,1,0,0,,0,38,1444,0,,,,,,,,,5,38,1.6485
IND_000456,2011,ET_D035,1,0,0,,0,32,1024,1,,,,,,,,,8,58,1.1387
IND_000457,2016,ET_D123,8,0,0,,1,39,1521,,1,0,0,0,1,0,0,,4,43,0.7006
IND_000458,2011,ET_D012,1,1,0,-2,0,26,676,0,,,,,,,,,9,37,0.8513
IND_000459,2016,ET_D087,4,0,0,,1,34,1156,0,,0,1,0,0,1,,1,5,36,1.0989
IND_000460,2005,ET_D044,2,0,0,,1,29,841,1,,0,1,1,1,0,0,1,5,46,1.4919
IND_000461,2011,ET_D083,4,0,0,,1,15,225,1,1,0,0,1,0,0,,0,5,55,0.8263
IND_000462,2016,ET_D040,1,0,0,,0,33,1089,1,,,,,,,,,4,31,0.7885
IND_000463,2019,ET_D036,1,0,0,,1,31,961,,1,0,1,1,0,1,1,1,8,37,1.0395
IND_000464,2019,ET_D107,6,0,0,,0,36,1296,1,,,,,,,,,6,35,1.0872
IND_000465,2016,ET_D119,7,0,0,,0,31,961,0,,,,,,,,,3,51,1.0981
IND_000466,2016,ET_D117,7,0,0,,1,33,1089,0,,0,0,1,1,0,0,0,4,52,1.1114
IND_000467,2016,ET_D009,2,1,1,0,1,23,529,0,,1,1,0,1,0,0,1,1,46,1.3168
IND_000468,2016,ET_D034,1,0,0,,1,25,625,1,,0,0,0,1,1,1,1,7,42,2.077
IND_000469,2000,ET_D028,1,0,0,,1,29,841,1,1,0,1,1,1,1,1,0,5,27,0.9845
IND_000470,2016,ET_D004,4,1,1,0,1,22,484,0,,0,1,0,0,0,1,0,6,19,1.1858
IND_000471,2019,ET_D076,3,0,0,,1,27,729,0,,0,1,1,0,0,0,0,4,51,1.4748
IND_000472,2016,ET_D102,5,0,0,,0,38,1444,1,,,,,,,,,4,37,0.9935
IND_000473,2000,ET_D027,1,0,0,,0,27,729,0,,,,,,,,,5,42,0.5421
IND_000474,2016,ET_D064,2,0,0,,0,33,1089,0,,,,,,,,,4,34,0.5674
IND_000475,2011,ET_D051,2,0,0,,0,24,576,0,,,,,,,,,1,35,1.2841
IND_000476,2019,ET_D119,7,0,0,,0,29,841,0,,,,,,,,,5,18,1.6733
IND_000477,2005,ET_D052,2,0,0,,0,41,1681,0,,,,,,,,,9,44,0.8029
IND_000478,2011,ET_D076,3,0,0,,1,25,625,0,1,,1,0,0,0,0,1,5,47,0.5433
IND_000479,2019,ET_D012,1,1,1,0,1,50,2500,0,1,0,0,1,0,0,0,0,5,45,0.448
IND_000480,2011,ET_D136,12,0,0,,1,31,961,1,,,0,,0,0,0,0,7,50,1.0313
IND_000481,2005,ET_D059,2,0,0,,1,19,361,0,,0,0,0,1,0,0,1,10,54,2.0285
IND_000482,2005,ET_D016,2,1,0,-3,1,24,576,0,1,0,1,0,,0,1,,9,35,1.3021
IND_000483,2016,ET_D077,3,0,0,,1,44,1936,0,,,,0,0,1,0,1,6,63,0.8836
IND_000484,2011,ET_D077,3,0,0,,0,24,576,1,,,,,,,,,3,23,1.1935
IND_000485,2019,ET_D007,1,1,1,1,0,31,961,0,,,,,,,,,3,48,1.8088
IND_000486,2011,ET_D012,1,1,0,-2,1,20,400,0,0,0,0,0,0,0,,,4,62,0.5857
IND_000487,2005,ET_D040,1,0,0,,1,27,729,0,0,0,1,0,0,0,0,0,8,49,0.7929
IND_000488,2011,ET_D021,1,0,0,,1,49,2401,0,,0,0,,0,0,0,1,3,46,0.9207
IND_000489,2011,ET_D003,2,1,0,-1,1,39,1521,1,,0,,0,0,0,0,1,6,29,0.8568
IND_000490,2011,ET_D124,9,0,0,,0,37,1369,1,,,,,,,,,3,65,0.4805
IND_000491,2016,ET_D045,2,0,0,,1,54,2916,0,1,0,1,0,0,1,0,0,6,23,0.8976
IND_000492,2016,ET_D012,1,1,0,-1,1,30,900,0,1,0,1,0,1,1,0,1,4,55,1.2474
IND_000493,2016,ET_D073,3,0,0,,1,16,256,,1,0,0,0,1,1,1,0,8,54,1.6714
IND_000494,2019,ET_D049,2,0,0,,0,18,324,0,,,,,,,,,5,31,0.3904
IND_000495,2011,ET_D105,6,0,0,,0,24,576,1,,,,,,,,,8,42,1.2618
IND_000496,2016,ET_D079,3,0,0,,1,32,1024,0,,0,1,0,1,1,0,1,2,18,0.9426
IND_000497,2005,ET_D042,1,0,0,,1,32,1024,0,,0,1,0,1,0,,1,3,43,0.8716
IND_000498,2005,ET_D129,10,0,0,,1,22,484,0,,0,0,1,1,1,0,1,5,42,0.6972
IND_000499,2011,ET_D075,3,0,0,,1,20,400,0,1,0,0,1,0,0,0,0,5,35,0.4013
IND_000500,2019,ET_D047,2,0,0,,1,39,1521,1,0,0,1,1,1,1,1,0,7,33,0.7984
IND_000501,2005,ET_D117,7,0,0,,0,27,729,0,,,,,,,,,2,43,0.8165
IND_000502,2016,ET_D058,2,0,0,,1,20,400,1,1,0,1,,0,1,0,0,4,42,0.6325
IND_000503,2011,ET_D064,2,0,0,,1,24,576,1,1,0,1,0,0,0,0,1,5,46,0.74
IND_000504,2005,ET_D126,9,0,0,,1,20,400,0,1,0,1,0,1,1,0,1,7,28,1.484
IND_000505,2000,ET_D008,1,1,0,-3,0,33,1089,1,,,,,,,,,6,44,1.2578
IND_000506,2011,ET_D133,11,0,0,,0,34,1156,0,,,,,,,,,4,41,1.2968
IND_000507,2019,ET_D119,7,0,0,,1,25,625,0,1,1,0,0,0,1,0,1,6,51,0.7322
IND_000508,2000,ET_D032,1,0,0,,1,32,1024,0,0,0,0,1,0,0,,0,5,36,1.4849
IND_000509,2000,ET_D092,4,0,0,,1,17,289,0,1,,,1,1,1,0,1,6,54,0.6365
IND_000510,2011,ET_D013,2,1,0,-2,1,25,625,1,,0,0,1,1,0,0,0,3,45,1.0261
IND_000511,2005,ET_D120,8,0,0,,0,28,784,0,,,,,,,,,3,33,0.8006
IND_000512,2016,ET_D084,4,0,0,,1,36,1296,0,,,1,1,1,0,1,0,6,20,0.5977
IND_000513,2016,ET_D003,2,1,1,0,1,30,900,0,1,1,0,1,0,1,1,1,3,54,0.9366
IND_000514,2005,ET_D105,6,0,0,,1,30,900,1,,0,1,0,0,,0,0,6,27,0.6088
IND_000515,2011,ET_D110,6,0,0,,1,27,729,0,1,0,0,1,,0,1,,5,35,1.0066
IND_000516,2011,ET_D112,7,0,0,,1,15,225,0,,0,1,0,0,1,,0,6,62,1.1797
IND_000517,2016,ET_D096,5,0,0,,0,34,1156,0,,,,,,,,,5,27,1.2704
IND_000518,2019,ET_D043,1,0,0,,1,25,625,1,1,0,1,1,0,1,1,1,4,32,0.7631
IND_000519,2016,ET_D005,3,1,1,0,1,31,961,0,,0,1,1,1,1,,0,5,58,1.104
IND_000520,2016,ET_D056,2,0,0,,1,35,1225,1,,0,1,1,0,0,1,0,7,23,0.634
IND_000521,2005,ET_D001,1,1,0,-1,1,21,441,0,,0,1,0,1,1,1,0,4,33,1.2137
IND_000522,2005,ET_D070,3,0,0,,0,19,361,0,,,,,,,,,7,43,0.9653
IND_000523,2011,ET_D067,2,0,0,,1,21,441,1,1,0,1,0,1,0,0,0,4,52,1.1412
IND_000524,2019,ET_D038,1,0,0,,0,20,400,1,,,,,,,,,5,35,0.7582
IND_000525,2011,ET_D072,3,0,0,,1,22,484,0,,0,1,0,0,0,0,0,4,44,0.8813
IND_000526,2005,ET_D105,6,0,0,,1,30,900,1,,0,1,0,1,1,0,0,2,40,0.9842
IND_000527,2000,ET_D132,11,0,0,,1,27,729,0,1,0,0,0,1,0,1,1,7,54,0.3122
IND_000528,2019,ET_D003,2,1,1,1,1,30,900,0,1,0,0,0,0,,0,1,7,47,0.7164
