hh_id,survey_round,district_id,region_id,treated,treatment,event_phase,durable_goods_pc,housing_quality,wealth_index,hh_size,age_head,survey_weight
HH_000287,2000,ET_D058,2,0,0,,0.690350947123519,0,,5,44,0.2939
HH_000288,2011,ET_D113,7,0,0,,0.22000877079023395,0,0.1758528720463795,5,37,1.0282
HH_000289,2000,ET_D136,12,0,0,,0.5433961913251582,0,0.19581423481063298,6,54,1.516
HH_000290,2019,ET_D009,2,1,1,1,1.1478921536000053,1,,6,40,1.0339
HH_000291,2016,ET_D005,3,1,1,0,0.24744840366918947,0,0.24349252741961827,4,42,1.1181
HH_000292,2011,ET_D022,1,0,0,,-0.6537776555364543,0,-0.946710365484858,3,25,0.6763
HH_000293,2005,ET_D030,1,0,0,,0.1220165632213637,0,-0.037653803044415325,7,26,1.3602
HH_000294,2011,ET_D003,2,1,0,-1,-0.1598998367098084,,,7,39,0.9419
HH_000295,2019,ET_D059,2,0,0,,0.9784271466727343,1,-0.44591782799227664,3,37,0.392
HH_000296,2019,ET_D006,5,1,1,1,,1,-1.1828913306609814,3,37,1.1742
HH_000297,2011,ET_D066,2,0,0,,0.4892978084149725,0,-2.0793361457315953,2,35,0.7315
HH_000298,2011,ET_D109,6,0,0,,0.2868696114661511,0,-1.7855389231768783,6,48,1.0713
HH_000299,2000,ET_D053,2,0,0,,-0.8535178956205625,1,-0.598837437548874,4,43,1.3026
HH_000300,2011,ET_D018,1,0,0,,0.5773935248522453,0,1.9532699946188312,6,43,1.5204
HH_000301,2011,ET_D102,5,0,0,,0.3770721896730024,0,0.4856203798242001,5,45,0.3226
HH_000302,2011,ET_D073,3,0,0,,0.5881082460366404,1,0.6807855852242589,3,21,0.9223
HH_000303,2016,ET_D060,2,0,0,,0.7986817410569387,1,,6,56,1.195
HH_000304,2000,ET_D126,9,0,0,,-0.5331706513976819,0,0.2531227103626508,4,38,0.75
HH_000305,2016,ET_D048,2,0,0,,-0.11600505221601703,,0.5594778907685919,5,33,0.7269
HH_000306,2011,ET_D017,7,1,0,-2,1.0524824278952734,1,,1,22,0.9746
HH_000307,2011,ET_D039,1,0,0,,-0.1321560208390658,1,,5,49,0.6635
HH_000308,2011,ET_D010,3,1,0,-1,0.5172828879774858,0,1.5869037185713646,3,39,0.6982
HH_000309,2016,ET_D092,4,0,0,,0.1564673218139939,0,-0.6803539965828276,5,22,0.9119
HH_000310,2019,ET_D001,1,1,1,2,0.1618466938614087,0,0.9636476969212848,4,52,0.5293
HH_000311,2005,ET_D080,3,0,0,,-0.25538920648027974,1,0.16079479906616342,5,51,0.763
HH_000312,2000,ET_D062,2,0,0,,0.3638073145459432,1,-1.3023680418731483,5,37,0.7958
HH_000313,2000,ET_D130,10,0,0,,-0.08582991722706174,0,0.3526562190096808,4,37,0.7907
HH_000314,2016,ET_D038,1,0,0,,0.47969594779883284,1,,7,60,0.9617
HH_000315,2005,ET_D110,6,0,0,,1.0397318645347884,0,-0.2167973421299901,3,51,1.1066
HH_000316,2011,ET_D014,6,1,0,-2,-0.2727450725713568,0,-1.6409981614359204,3,55,1.0751
HH_000317,2005,ET_D013,2,1,0,-3,0.20005543432461084,0,0.0819358089107814,3,56,1.531
HH_000318,2019,ET_D112,7,0,0,,0.03697919199311353,1,-2.1076431632851955,7,45,0.7407
HH_000319,2011,ET_D075,3,0,0,,-0.1773228198525702,0,,6,21,0.8586
HH_000320,2016,ET_D081,3,0,0,,0.6848599033582614,0,-2.14319332007255,6,46,1.0209
HH_000321,2019,ET_D127,9,0,0,,-0.05058539110194027,0,0.8551855291113296,4,22,1.8522
HH_000322,2005,ET_D106,6,0,0,,-0.03234836559035437,,-0.17790430510283564,5,36,1.1794
HH_000323,2016,ET_D071,3,0,0,,-0.41198544265275827,0,-0.7382677133859165,7,18,1.2577
HH_000324,2019,ET_D075,3,0,0,,0.030940677140158468,,,4,39,0.6473
HH_000325,2019,ET_D109,6,0,0,,0.8383653604864201,1,0.6500839872672891,2,56,0.6894
HH_000326,2005,ET_D046,2,0,0,,0.5563406657983321,1,,6,44,1.3986
HH_000327,2005,ET_D024,1,0,0,,0.4747389549789715,0,,1,37,0.4556
HH_000328,2011,ET_D111,6,0,0,,0.11655955333030105,0,-0.9894085485261113,6,61,0.5669
HH_000329,2019,ET_D118,7,0,0,,0.7536089415180469,0,-0.07729571927278658,5,30,0.9274
HH_000330,2019,ET_D112,7,0,0,,0.2635458750828639,0,0.2777636506973015,6,59,0.699
HH_000331,2005,ET_D119,7,0,0,,1.2007001828865755,1,-0.026395374813621572,9,53,0.464
HH_000332,2019,ET_D024,1,0,0,,0.2559270927790258,0,0.8804425898209228,6,49,0.7633
HH_000333,2019,ET_D139,12,0,0,,-0.05221630270970795,0,-1.0649959872139818,1,41,1.4293
HH_000334,2016,ET_D088,4,0,0,,,1,2.171060677282621,8,40,1.3906
HH_000335,2011,ET_D044,2,0,0,,0.9897156515488404,1,0.00039046675710625867,8,43,2.2721
HH_000336,2011,ET_D135,11,0,0,,-0.3570719732110825,0,,4,29,1.3878
HH_000337,2016,ET_D006,5,1,1,0,0.2171535893395598,,,8,47,0.8264
HH_000338,2005,ET_D085,4,0,0,,-0.12219174441432959,0,,6,34,0.4722
HH_000339,2016,ET_D047,2,0,0,,1.3971367330266047,1,0.7568752698223417,5,66,0.9075
HH_000340,2005,ET_D079,3,0,0,,-0.08856122661852464,0,-0.3632741714541469,8,49,0.5545
HH_000341,2019,ET_D080,3,0,0,,0.7438044342246127,,,2,32,1.1648
HH_000342,2019,ET_D052,2,0,0,,0.6472129637076993,0,-0.022288896926623575,5,41,0.8462
HH_000343,2000,ET_D106,6,0,0,,1.4920839953006264,0,-1.0262309649112829,3,59,1.3634
HH_000344,2019,ET_D057,2,0,0,,-0.4800189453838464,0,,4,33,0.9417
HH_000345,2016,ET_D001,1,1,1,1,0.37123666902468155,0,2.256626579292902,4,56,1.0999
HH_000346,2011,ET_D113,7,0,0,,0.19778365853969693,0,-0.4580876912749336,6,37,0.4798
HH_000347,2005,ET_D006,5,1,0,-2,,,,5,20,0.7187
HH_000348,2005,ET_D132,11,0,0,,-0.10479818447027178,0,1.0103174385777445,3,33,0.4147
HH_000349,2005,ET_D062,2,0,0,,0.8974549747581927,0,-1.7863154039636049,5,36,1.1838
HH_000350,2011,ET_D058,2,0,0,,0.273771920218754,0,0.12540581692073852,4,36,1.2484
HH_000351,2019,ET_D125,9,0,0,,-0.200723021180424,0,-0.8325262347968015,6,40,1.6034
HH_000352,2011,ET_D131,10,0,0,,0.33983042623666726,0,1.4007786862785212,5,22,0.5032
HH_000353,2016,ET_D022,1,0,0,,-0.015255641320343016,0,-0.4943778637071554,7,48,1.1091
HH_000354,2019,ET_D137,12,0,0,,0.8156833974731812,0,1.3049816735005737,4,56,1.8764
HH_000355,2011,ET_D043,1,0,0,,0.7194484989160785,0,-0.296160402982221,4,43,1.7053
HH_000356,2011,ET_D011,2,1,0,-1,-0.06823615812757333,0,0.6852353228717645,5,57,1.2677
HH_000357,2011,ET_D043,1,0,0,,-0.055132843450139024,0,,4,48,0.5054
HH_000358,2011,ET_D121,8,0,0,,-0.5693335834828618,0,,5,46,0.8705
HH_000359,2016,ET_D011,2,1,1,0,0.3774553236069988,0,2.0372183276256313,1,51,1.0609
HH_000360,2016,ET_D017,7,1,0,-1,0.2537585117068538,0,,3,68,0.9811
HH_000361,2019,ET_D127,9,0,0,,0.06297208751332403,0,,4,26,1.247
HH_000362,2005,ET_D027,1,0,0,,0.31966751285417966,0,,5,47,0.7824
HH_000363,2005,ET_D047,2,0,0,,0.6227171332157383,0,-0.6816263077061987,4,59,0.9253
HH_000364,2016,ET_D035,1,0,0,,,0,-0.28384323571034364,6,56,0.6607
HH_000365,2019,ET_D033,1,0,0,,0.25706305182743194,,,4,54,0.777
HH_000366,2000,ET_D064,2,0,0,,0.16253455946856152,0,,5,34,1.0419
HH_000367,2000,ET_D027,1,0,0,,0.8386847417840739,1,0.3617207850628177,3,32,0.6792
HH_000368,2016,ET_D091,4,0,0,,-0.17256705232173275,1,1.5315515123029548,3,41,0.6884
HH_000369,2016,ET_D023,1,0,0,,0.25377221063858935,0,-0.9751387010380003,5,33,1.1965
HH_000370,2019,ET_D036,1,0,0,,-0.22587099947623396,0,,3,36,1.15
HH_000371,2019,ET_D084,4,0,0,,0.08101015445426128,,-0.06883510892939619,8,47,0.8094
HH_000372,2019,ET_D059,2,0,0,,1.0482361776609102,,-0.23318771461671153,2,42,0.6017
HH_000373,2011,ET_D035,1,0,0,,0.23529150290430267,0,0.9384251042436821,3,35,1.5754
HH_000374,2011,ET_D033,1,0,0,,0.26140881928315024,0,0.1861762263230307,5,39,1.0041
HH_000375,2000,ET_D016,2,1,0,-4,-0.16813366443697958,0,-1.4389151122642934,7,41,0.6982
HH_000376,2016,ET_D076,3,0,0,,0.3050476519121745,0,,7,32,0.4814
HH_000377,2005,ET_D009,2,1,0,-2,0.8030185200985407,0,,4,52,0.8774
HH_000378,2011,ET_D055,2,0,0,,-0.07522894194738733,1,0.9911244781903237,4,42,1.3015
HH_000379,2019,ET_D008,1,1,1,1,-0.08199802762030894,0,-0.6793416429548423,5,40,0.6011
HH_000380,2016,ET_D109,6,0,0,,0.5080525460715197,0,1.3777555877426741,4,53,1.1931
HH_000381,2019,ET_D049,2,0,0,,-0.6105989880883693,,-0.5527432093426657,7,35,1.2031
HH_000382,2000,ET_D079,3,0,0,,-0.1287365301941762,0,,5,38,1.1212
HH_000383,2011,ET_D116,7,0,0,,-0.3441756030537834,0,1.4196996654779261,4,47,1.411
HH_000384,2016,ET_D008,1,1,1,0,1.144461230521058,1,0.8427781002612955,5,31,1.4391
HH_000385,2016,ET_D041,1,0,0,,-0.5255213291665203,0,-1.1180015931888505,5,47,0.9593
HH_000386,2019,ET_D106,6,0,0,,0.2639775666843241,0,-0.1773272801389809,7,62,1.2419
HH_000387,2016,ET_D049,2,0,0,,-0.0034903795010549077,1,-2.3014750916317235,4,34,0.9594
HH_000388,2019,ET_D137,12,0,0,,-0.10653204433039215,1,-1.7089617276088818,5,37,0.7589
HH_000389,2019,ET_D101,5,0,0,,-0.0695160943432428,0,-0.6298887094480661,4,60,1.4914
HH_000390,2011,ET_D017,7,1,0,-2,-0.06174293646870321,0,0.17763142757615,2,37,1.1255
HH_000391,2019,ET_D002,4,1,1,1,1.1581219358519188,1,,3,27,1.6166
HH_000392,2016,ET_D105,6,0,0,,-0.21743041264745738,0,0.7852739286007812,3,63,0.5624
HH_000393,2016,ET_D017,7,1,0,-1,-0.15927924048712255,0,1.3563610708577316,5,59,0.9127
HH_000394,2011,ET_D131,10,0,0,,0.34916262832976924,0,0.26808939745006394,2,45,1.0781
HH_000395,2011,ET_D102,5,0,0,,0.3484571054150092,0,-0.8241437636388826,6,38,1.2967
HH_000396,2005,ET_D054,2,0,0,,0.5988127273371565,1,,1,52,1.4713
HH_000397,2016,ET_D075,3,0,0,,0.8068167595059865,0,,4,56,0.9523
HH_000398,2005,ET_D001,1,1,0,-1,-0.1634074785366456,0,0.29500047662204515,2,24,0.6916
HH_000399,2011,ET_D011,2,1,0,-1,-0.33738726293122234,0,0.1551509500144947,4,46,0.6422
HH_000400,2019,ET_D113,7,0,0,,1.0838363866482439,1,-0.4665891871274061,3,47,0.6245
HH_000401,2019,ET_D130,10,0,0,,0.15190045509937103,1,-1.203575539320281,5,37,1.3859
HH_000402,2019,ET_D065,2,0,0,,0.6282481999979449,0,0.11423601637938477,4,36,1.027
HH_000403,2011,ET_D137,12,0,0,,1.0945367110308941,0,,9,25,0.8009
HH_000404,2011,ET_D013,2,1,0,-2,-0.24664644851634202,0,,6,33,1.1362
HH_000405,2016,ET_D039,1,0,0,,0.018710126209501243,0,,5,43,0.7163
HH_000406,2019,ET_D093,4,0,0,,0.8490203536751724,0,1.8688549758738466,4,69,1.0341
HH_000407,2011,ET_D075,3,0,0,,0.22448859975532282,0,-0.11179981730870367,7,62,1.076
HH_000408,2005,ET_D001,1,1,0,-1,1.18697957325125,0,-2.551988550834049,4,28,0.4044
HH_000409,2019,ET_D041,1,0,0,,-0.10857445306665153,0,-0.30705628431178167,5,43,0.7101
HH_000410,2005,ET_D051,2,0,0,,-0.29761126687458095,0,,3,51,0.906
HH_000411,2019,ET_D107,6,0,0,,0.05717181262238849,0,1.6451462758776128,5,36,0.9861
HH_000412,2011,ET_D019,1,0,0,,1.0591498491483378,1,,6,49,0.907
HH_000413,2000,ET_D128,10,0,0,,-0.2241474665389792,1,0.5258682789078175,5,42,1.0552
HH_000414,2016,ET_D004,4,1,1,0,0.6442172160700238,,,5,39,1.5445
HH_000415,2011,ET_D016,2,1,0,-2,1.3343347310553106,0,0.014009417554182682,3,69,1.6906
HH_000416,2016,ET_D134,11,0,0,,-0.3782844654792384,0,-0.9742497468813271,6,48,0.8615
HH_000417,2005,ET_D130,10,0,0,,,0,0.011163829706689915,5,55,0.9934
HH_000418,2016,ET_D064,2,0,0,,,0,,4,40,0.5646
HH_000419,2016,ET_D090,4,0,0,,-0.3755268807363129,0,,1,23,0.7261
HH_000420,2016,ET_D086,4,0,0,,0.6412889734741232,0,0.3239974379050121,3,50,0.8121
HH_000421,2011,ET_D012,1,1,0,-2,0.2773473255888709,,0.37549388186846183,6,63,1.1888
HH_000422,2016,ET_D038,1,0,0,,0.5667893761779748,0,-0.5464007877245328,8,56,0.9807
HH_000423,2019,ET_D025,1,0,0,,1.024834718425719,1,,2,27,1.0784
HH_000424,2019,ET_D007,1,1,1,1,0.41879181740333604,0,0.3926590386116373,3,33,0.9415
HH_000425,2011,ET_D066,2,0,0,,0.19159029419897008,0,0.40471462880855924,2,46,0.6087
HH_000426,2016,ET_D080,3,0,0,,0.2909313750330784,1,-0.8283115040822558,3,39,0.4335
HH_000427,2019,ET_D111,6,0,0,,-0.23025539372295334,0,,4,51,1.0475
HH_000428,2011,ET_D013,2,1,0,-2,,0,-0.9140681100613985,4,68,0.3501
HH_000429,2011,ET_D075,3,0,0,,0.7310437418283615,1,0.47446727222537677,1,32,1.3217
HH_000430,2019,ET_D057,2,0,0,,0.2624171972478914,0,1.245611703412443,5,48,1.3469
HH_000431,2016,ET_D021,1,0,0,,0.07025724437845715,1,0.15954226842314062,4,45,1.0543
HH_000432,2011,ET_D093,4,0,0,,-0.16168116771996932,0,-0.49886882375360164,4,33,1.3894
HH_000433,2005,ET_D059,2,0,0,,0.8680272929841761,0,0.29254392968132226,8,27,0.5136
HH_000434,2005,ET_D005,3,1,0,-2,0.02120603317508532,0,-0.25942670601840834,7,18,0.6314
HH_000435,2016,ET_D015,1,1,0,-1,-0.2953986676945539,0,-1.2729613521438563,5,45,1.1697
HH_000436,2019,ET_D116,7,0,0,,0.8485235319581607,0,,8,33,1.1675
HH_000437,2005,ET_D052,2,0,0,,0.5614030370523451,1,0.07409877045470095,4,34,1.0468
HH_000438,2011,ET_D017,7,1,0,-2,0.3749512151470471,0,,6,50,0.6709
HH_000439,2011,ET_D119,7,0,0,,0.5019996802752069,0,-0.5415399832176195,8,49,1.197
HH_000440,2019,ET_D107,6,0,0,,0.3864029583454027,0,1.746801011025427,5,27,0.8538
HH_000441,2011,ET_D123,8,0,0,,0.010405349261516095,1,0.37413415783109244,5,28,0.777
HH_000442,2000,ET_D139,12,0,0,,-0.3344315503191764,0,-1.003056190093327,2,48,1.3355
HH_000443,2011,ET_D064,2,0,0,,0.43345847043424235,1,-1.4550357079009202,5,29,0.8292
HH_000444,2016,ET_D010,3,1,1,0,0.20782069786343582,1,,2,29,1.1495
HH_000445,2011,ET_D074,3,0,0,,-0.3676048118409244,0,0.5821841268369441,4,39,1.329
HH_000446,2011,ET_D128,10,0,0,,0.37374329575289994,0,0.3362274129411752,5,25,0.4255
HH_000447,2016,ET_D012,1,1,0,-1,0.07469899901324151,0,-0.5737324520121129,7,28,0.5485
HH_000448,2005,ET_D026,1,0,0,,0.6950308007918055,0,,9,41,0.6988
HH_000449,2016,ET_D081,3,0,0,,1.0237676565926963,0,,3,36,1.3124
HH_000450,2016,ET_D006,5,1,1,0,0.6980924229658657,1,0.6654325638899349,2,32,0.4506
HH_000451,2005,ET_D080,3,0,0,,1.6128924467559806,1,1.2599330807284794,3,26,0.6563
HH_000452,2011,ET_D051,2,0,0,,0.6144704012980164,0,-0.1648920390471395,5,42,1.0059
HH_000453,2005,ET_D082,3,0,0,,-0.18347615636134654,1,-2.19087375915517,8,45,0.7856
HH_000454,2000,ET_D080,3,0,0,,0.9896306752690461,0,0.04111651652376652,3,43,0.8815
HH_000455,2000,ET_D009,2,1,0,-3,-0.050520951778630196,0,-1.0064663968299221,7,22,1.0682
HH_000456,2005,ET_D019,1,0,0,,0.6847986835990257,0,0.4793797136780404,7,37,0.8187
HH_000457,2011,ET_D037,1,0,0,,0.5047485715190688,0,-1.9125519260252053,5,31,0.6003
HH_000458,2011,ET_D087,4,0,0,,-0.26356563649932646,0,-1.064693014134461,6,30,1.4485
HH_000459,2016,ET_D069,2,0,0,,0.346546366895014,0,,5,41,1.1042
HH_000460,2011,ET_D138,12,0,0,,1.2326710988788778,1,0.37249048989595207,5,38,1.0274
HH_000461,2016,ET_D073,3,0,0,,0.49386224171508053,0,,4,61,0.7932
HH_000462,2019,ET_D004,4,1,1,1,-0.2913630538444009,1,1.0705116695221852,5,21,1.7574
HH_000463,2019,ET_D092,4,0,0,,0.019565515645890375,0,-0.7105824161895129,4,60,1.0561
HH_000464,2011,ET_D118,7,0,0,,0.5121206748566399,0,,1,44,1.2082
HH_000465,2011,ET_D109,6,0,0,,-0.3720382685662172,0,-0.7904528566481709,5,61,0.5489
HH_000466,2016,ET_D004,4,1,1,0,0.10876084097863692,1,-1.791158978875132,8,27,0.6724
HH_000467,2011,ET_D012,1,1,0,-2,0.8504766115458833,0,,8,46,1.1101
HH_000468,2000,ET_D009,2,1,0,-3,0.6231109950310478,1,,1,36,0.8979
HH_000469,2000,ET_D049,2,0,0,,0.595733453233958,0,0.5274608690012377,6,37,0.9283
HH_000470,2000,ET_D114,7,0,0,,0.5160373961058822,0,-0.3017673612441939,6,30,1.4311
HH_000471,2011,ET_D112,7,0,0,,0.7968396574143242,0,-0.4506878229700431,7,58,0.5583
HH_000472,2011,ET_D059,2,0,0,,0.3473497487903602,0,0.13804667545555657,6,44,1.07
HH_000473,2016,ET_D134,11,0,0,,-0.3929927151071188,0,2.3265188824268628,4,47,1.4523
HH_000474,2019,ET_D109,6,0,0,,-0.16441684535684253,0,-1.4357685383221108,7,53,0.6189
HH_000475,2011,ET_D105,6,0,0,,0.46480303120355443,1,0.006403852271662527,6,45,1.6458
HH_000476,2016,ET_D108,6,0,0,,0.130187663998293,1,0.09623737017019227,8,38,1.1268
HH_000477,2011,ET_D089,4,0,0,,-0.4013122005616342,0,0.14312337837866518,6,59,0.4328
HH_000478,2005,ET_D121,8,0,0,,1.010879928972392,0,0.6845910496054578,4,43,0.6259
HH_000479,2019,ET_D034,1,0,0,,0.22841117840516062,0,0.6605133869573055,4,54,0.5457
HH_000480,2011,ET_D011,2,1,0,-1,0.5009069023400058,0,0.207669964840221,4,52,0.6425
HH_000481,2000,ET_D014,6,1,0,-4,0.25130031163533345,1,,4,49,1.0007
HH_000482,2000,ET_D017,7,1,0,-4,-0.011153350536334206,,,5,53,0.7607
HH_000483,2019,ET_D029,1,0,0,,0.7823369675048399,0,-0.531316163495302,5,47,1.2986
HH_000484,2019,ET_D022,1,0,0,,0.7096487427573085,0,0.8677403628286173,7,42,1.0374
HH_000485,2011,ET_D102,5,0,0,,-0.011943042786808467,1,,4,50,0.8001
HH_000486,2016,ET_D084,4,0,0,,0.19389396865421926,0,0.17539815355567964,6,46,1.0094
HH_000487,2016,ET_D021,1,0,0,,0.5950715965164797,0,0.3823639055083179,6,26,0.8733
HH_000488,2005,ET_D082,3,0,0,,0.1662396114826446,0,-1.1403627887302075,4,53,0.7355
HH_000489,2011,ET_D128,10,0,0,,0.635350506938868,1,1.1774818547867316,4,56,1.8281
HH_000490,2019,ET_D070,3,0,0,,0.7505446708634351,0,-0.47804628021744405,4,42,1.429
HH_000491,2016,ET_D077,3,0,0,,1.143041308568357,1,,7,44,0.4238
HH_000492,2005,ET_D030,1,0,0,,0.30819434748930374,0,-1.0609787295004716,5,67,0.9796
HH_000493,2016,ET_D114,7,0,0,,-0.47420822895038106,0,,5,70,1.0299
HH_000494,2011,ET_D137,12,0,0,,-0.04111142229344816,0,-0.44597535253483894,5,56,0.5623
HH_000495,2005,ET_D013,2,1,0,-3,-0.42976807587257415,1,-0.834659616605801,5,39,1.3918
HH_000496,2005,ET_D099,5,0,0,,0.6241933015739126,0,-1.3157360599836845,3,37,1.0732
HH_000497,2016,ET_D003,2,1,1,0,1.626564433050607,1,-0.6712402973532305,3,50,0.4356
HH_000498,2005,ET_D092,4,0,0,,0.07684091891488737,0,-0.5015256722651598,6,50,0.5288
HH_000499,2005,ET_D134,11,0,0,,1.5538935859997558,0,-0.9925725458953605,6,32,0.7766
HH_000500,2005,ET_D024,1,0,0,,-0.3721062077980991,1,-0.7954409396175829,3,51,0.5014
HH_000501,2016,ET_D061,2,0,0,,1.0918632494965907,0,0.09247142451140315,7,31,1.419
HH_000502,2016,ET_D060,2,0,0,,0.37244272831290126,1,-0.09576708621865856,4,24,0.9211
HH_000503,2019,ET_D006,5,1,1,1,0.4351425603961763,0,1.0011575943598543,6,26,0.9991
HH_000504,2000,ET_D122,8,0,0,,0.5459324258850043,1,,7,47,1.1665
HH_000505,2016,ET_D136,12,0,0,,0.4424349801412962,0,-1.0838333835973006,3,52,0.7608
HH_000506,2019,ET_D073,3,0,0,,0.04844514345412049,0,-1.3508062148449718,3,22,1.0461
HH_000507,2016,ET_D110,6,0,0,,0.9794224901365064,1,2.081149989181315,2,52,1.1798
HH_000508,2011,ET_D111,6,0,0,,-0.062300621138906775,0,0.781801522982893,4,26,1.1099
HH_000509,2016,ET_D016,2,1,0,-1,0.02374090686662117,0,0.2920059488827098,2,33,0.4426
HH_000510,2019,ET_D094,4,0,0,,,,1.4211374078702188,6,45,0.6472
HH_000511,2019,ET_D003,2,1,1,1,0.5312159113720146,0,-0.2093583006753802,5,42,0.7801
HH_000512,2011,ET_D112,7,0,0,,-0.0805754601224338,0,0.6203671516172299,8,22,0.4927
HH_000513,2016,ET_D123,8,0,0,,0.08146589482383071,0,-1.5137247992481213,5,50,0.917
HH_000514,2005,ET_D049,2,0,0,,0.6327894588387489,1,1.59731106977001,8,72,0.7006
HH_000515,2016,ET_D091,4,0,0,,0.01722559169408716,1,-0.40069400100051794,3,24,0.3925
HH_000516,2005,ET_D062,2,0,0,,0.5250774909836832,0,,6,35,1.1912
HH_000517,2000,ET_D040,1,0,0,,-0.23087211132685775,0,-0.271649078953056,5,43,0.8642
HH_000518,2005,ET_D093,4,0,0,,0.896067507634654,1,-1.0399605130594332,8,54,1.1848
HH_000519,2019,ET_D005,3,1,1,1,0.7919242292602087,0,-0.1611931793967551,4,34,0.9418
HH_000520,2005,ET_D051,2,0,0,,0.2704059183357937,1,-0.4383897614215109,6,44,0.6793
HH_000521,2016,ET_D029,1,0,0,,0.4288610481830364,0,-0.6727339716403525,4,39,0.6803
HH_000522,2000,ET_D101,5,0,0,,0.4249276386941716,0,,6,27,0.4858
HH_000523,2011,ET_D011,2,1,0,-1,0.48138391500795696,0,1.2553649922525365,3,57,0.4827
HH_000524,2000,ET_D004,4,1,0,-3,0.2700794836213329,1,-1.2577213889177177,7,54,1.0159
HH_000525,2011,ET_D022,1,0,0,,-0.37168766906683026,0,2.6371187241268492,5,22,0.8918
HH_000526,2019,ET_D030,1,0,0,,0.04007109631857081,1,1.410022845137172,3,29,1.2045
HH_000527,2011,ET_D132,11,0,0,,-0.24658074277361408,1,-0.6707925155107219,4,51,1.4794
HH_000528,2016,ET_D053,2,0,0,,-0.4566880993387187,1,-0.19845971794676484,6,56,1.8279
HH_000529,2011,ET_D030,1,0,0,,0.20632860403884132,,,3,45,0.5361
HH_000530,2005,ET_D039,1,0,0,,0.3642529131433963,1,,1,20,1.1127
HH_000531,2000,ET_D100,5,0,0,,1.1523610927255508,0,-1.0461002185477823,1,47,0.72
HH_000532,2011,ET_D042,1,0,0,,0.0798487372210456,0,,6,21,1.8183
HH_000533,2019,ET_D013,2,1,1,0,0.30512463593130307,0,0.6516733527003589,8,38,1.4734
HH_000534,2011,ET_D127,9,0,0,,0.49515797492125296,1,,4,42,0.8938
HH_000535,2016,ET_D083,4,0,0,,-0.16019276867449334,1,-1.440824573724483,6,48,1.3594
HH_000536,2019,ET_D099,5,0,0,,-0.06884162327871868,0,0.49219786056201686,3,49,0.8957
HH_000537,2000,ET_D060,2,0,0,,0.5329614370997297,0,1.2044212066719926,5,54,0.3378
HH_000538,2005,ET_D100,5,0,0,,0.02159346683543828,1,0.9343168921028808,5,59,0.5698
HH_000539,2019,ET_D040,1,0,0,,1.0050137289584047,0,0.21369623012924557,3,48,1.0355
HH_000540,2005,ET_D103,5,0,0,,,1,1.0786844372491755,7,62,0.957
HH_000541,2005,ET_D123,8,0,0,,0.6153800533001712,0,-0.19989600353529952,3,34,0.587
HH_000542,2016,ET_D005,3,1,1,0,0.2625718254780153,0,,3,44,1.0264
HH_000543,2019,ET_D084,4,0,0,,-0.15766097626990455,0,1.0743774728004603,4,58,0.8267
HH_000544,2016,ET_D004,4,1,1,0,0.2742284499864227,0,,3,18,1.2522
HH_000545,2000,ET_D032,1,0,0,,0.1440028533413348,1,,5,20,1.6555
HH_000546,2016,ET_D061,2,0,0,,0.5309723567751999,,-0.6808090951858651,5,39,0.4619
HH_000547,2016,ET_D112,7,0,0,,0.7346954968707309,0,0.3959398476509704,3,31,0.9549
HH_000548,2011,ET_D108,6,0,0,,-0.34577250094837486,0,-0.00950069078789183,9,40,0.874
HH_000549,2011,ET_D004,4,1,0,-1,-0.33554913503162537,1,,5,33,1.2127
HH_000550,2019,ET_D071,3,0,0,,0.0061361855637411256,0,-0.10581766833074219,6,43,0.7382
HH_000551,2005,ET_D040,1,0,0,,-0.1458733645129331,1,-0.09167325313081995,6,49,1.6882
HH_000552,2000,ET_D034,1,0,0,,-0.7394011524042994,0,,10,38,1.3586
HH_000553,2019,ET_D017,7,1,1,0,0.5367186156168426,,,4,50,1.3325
HH_000554,2000,ET_D035,1,0,0,,1.337173758180405,0,0.011008116091855084,3,69,0.4122
HH_000555,2011,ET_D116,7,0,0,,-0.7307618022664193,0,,4,31,0.5349
HH_000556,2000,ET_D072,3,0,0,,0.0002398995174104912,1,0.9347326608122534,1,56,0.755
HH_000557,2019,ET_D126,9,0,0,,0.9681687541946156,0,,4,44,0.9379
HH_000558,2011,ET_D066,2,0,0,,0.47672108166839683,0,0.14420973551446542,2,45,0.6117
HH_000559,2005,ET_D129,10,0,0,,0.22059374632145817,0,0.2809119841404587,9,44,0.7056
HH_000560,2019,ET_D005,3,1,1,1,0.16235151451396557,,,2,53,1.3134
HH_000561,2011,ET_D060,2,0,0,,0.5542431301409444,1,-0.6389247175237347,7,43,1.0731
HH_000562,2016,ET_D088,4,0,0,,1.148370862822904,1,,3,40,0.8693
HH_000563,2000,ET_D097,5,0,0,,-0.26520161100738376,0,0.3922520913000399,6,36,1.1394
HH_000564,2005,ET_D006,5,1,0,-2,0.21390327488766253,0,,4,25,1.3252
HH_000565,2019,ET_D125,9,0,0,,-0.0778510090873073,1,,6,49,1.0458
HH_000566,2019,ET_D127,9,0,0,,-0.4833275022219118,0,,7,36,0.8336
HH_000567,2016,ET_D034,1,0,0,,0.08841194059770707,0,1.223700036055789,7,51,0.8894
HH_000568,2011,ET_D100,5,0,0,,0.5721287295974604,0,,7,47,0.6419
